STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,CITIZENSHIP,Citizenship,FREQ,Frequency of observation,MEASURE,Measure,SEX,Sex,BIRTH_PLACE,Place of birth,EDUCATION_LEV,Education level,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,COL,Colombia,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2023,,66.84611663,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,COL,Colombia,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2023,,70.5460627,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,CRI,Costa Rica,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2023,,71.86003753,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,CRI,Costa Rica,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2023,,65.31134645,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,CZE,Czechia,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2023,,76.81137848,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,DNK,Denmark,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2023,,81.09981537,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,FIN,Finland,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2023,,78.53200531,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,FRA,France,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2023,,74.5546875,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,GRC,Greece,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2023,,73.40577698,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,HUN,Hungary,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2023,,78.06490326,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,HUN,Hungary,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2023,,80.62077332,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,IRL,Ireland,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2023,,76.06769562,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,ITA,Italy,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2023,,65.93810272,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,KOR,Korea,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2023,,71.89991492,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,KOR,Korea,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2023,,71.16121253,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LTU,Lithuania,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2023,,78.78281403,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LUX,Luxembourg,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2023,,67.5930481,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,MEX,Mexico,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2023,,65.68475876,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,MEX,Mexico,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2023,,54.47561016,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,PRT,Portugal,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2023,,76.62297821,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,PRT,Portugal,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2023,,83.64954376,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,ESP,Spain,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2023,,73.55150604,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,CHE,Switzerland,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2023,,82.30773163,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,CHE,Switzerland,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2023,,85.16692352,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,TUR,Türkiye,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2023,,59.87226868,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,TUR,Türkiye,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2023,,49.93458939,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,GBR,United Kingdom,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2023,,80.13263702,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,GBR,United Kingdom,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2023,,78.20491028,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,USA,United States,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2023,,73.10126495,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,USA,United States,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2023,,76.0989151,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,AUS,Australia,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2024,,80.55827332,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,AUS,Australia,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2024,,80.58085632,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,AUT,Austria,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2024,,76.86005402,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,AUT,Austria,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2024,,78.64624023,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,BEL,Belgium,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2024,,71.55020142,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,BEL,Belgium,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2024,,68.35688019,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,CAN,Canada,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2024,,80.61678314,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,CAN,Canada,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2024,,79.4236908,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,CHL,Chile,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2024,,68.9320086,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,CHL,Chile,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2024,,82.99677394,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,COL,Colombia,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2024,,70.59421759,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,COL,Colombia,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2024,,66.60049942,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,CRI,Costa Rica,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2024,,64.51269507,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,CRI,Costa Rica,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2024,,74.14846075,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,CZE,Czechia,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2024,,77.19620514,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,CZE,Czechia,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2024,,82.12303162,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,DNK,Denmark,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2024,,82.32302094,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,DNK,Denmark,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2024,,83.12756348,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,EST,Estonia,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2024,,81.89208221,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,EST,Estonia,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2024,,83.96205139,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,FIN,Finland,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2024,,76.93659973,,A,Normal value,0,Units,1,One
